dummy,id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
1,5036300431,3/11/2015,5,2.75,3520,6353,2,0,0,4,10,3520,0,2001,0,98199,47.6506,-122.391,2520,6250,11.0
1,9578060420,1/14/2015,4,3,2650,4924,2,0,0,3,8,2650,0,2011,0,98028,47.7734,-122.238,2380,4733,5.25
1,8024201210,9/11/2014,3,2.25,1360,5111,1.5,0,0,5,7,1360,0,1934,0,98115,47.6988,-122.313,1900,5111,5.5
1,2557000630,7/7/2014,4,2.25,1995,7102,2,0,0,4,8,1995,0,1981,0,98023,47.2986,-122.37,1880,7950,2.66
1,2523069192,7/8/2014,4,3.75,4740,126759,2,0,0,4,10,4740,0,1991,0,98027,47.4449,-121.979,3060,118047,10.5
1,3304300210,3/27/2015,4,2.75,2700,7992,2,0,0,3,9,2700,0,2012,0,98059,47.4831,-122.135,2840,7992,5.72
1,5695000270,11/3/2014,3,2.25,1570,1680,3,0,0,3,8,1570,0,2014,0,98103,47.6585,-122.348,1290,1870,6.6
1,3028200100,8/26/2014,2,1,860,9000,1,0,0,4,6,860,0,1942,0,98168,47.4801,-122.315,990,9975,2.16
1,3425079088,8/19/2014,3,2.5,2210,70567,2,0,3,3,9,2210,0,1995,0,98014,47.6087,-121.895,2000,73616,5.0995
1,7686202065,7/23/2014,4,1.75,1920,7500,1,0,0,4,7,1920,0,1962,0,98198,47.4222,-122.318,1490,8000,1.7
1,3816300095,5/14/2014,3,1,1050,9876,1,0,0,3,7,1050,0,1953,0,98028,47.7635,-122.262,1760,9403,3.1
1,1646502355,4/3/2015,4,3.25,3080,4120,2,0,0,3,9,2380,700,2014,0,98117,47.6845,-122.359,1410,4120,12.8
1,8563000110,4/24/2015,4,1.75,1460,9750,1,0,0,4,7,1460,0,1967,0,98008,47.6205,-122.102,1820,9840,4.27
1,2810600210,4/22/2015,3,2,1510,3760,1,0,0,5,7,930,580,1925,0,98136,47.5425,-122.39,1510,3760,5.2
1,3754501235,10/1/2014,3,2.5,2510,4600,2,0,2,3,10,2510,0,2006,0,98034,47.7051,-122.223,2560,7500,11.9
1,3395040440,3/27/2015,3,2.5,1660,2890,2,0,0,3,7,1660,0,2001,0,98108,47.5434,-122.293,1540,2890,3.3
1,4037200530,3/17/2015,3,1.75,1830,7371,1,0,0,3,7,1830,0,1957,0,98008,47.6059,-122.121,1600,7700,5.4495
1,561000075,12/31/2014,3,1,1180,5350,1.5,0,0,4,6,1180,0,1959,0,98178,47.505,-122.259,1490,5350,2.6
1,1336800185,6/17/2014,3,2.75,2500,5568,2,0,0,5,9,2500,0,1905,0,98112,47.6258,-122.312,2810,5568,11.9
1,1723049008,8/22/2014,2,1,930,8665,1,0,0,4,6,930,0,1938,0,98168,47.4822,-122.318,1630,12375,2.0
1,5016002275,6/2/2014,5,2.5,3990,3839,1,0,0,4,8,1990,2000,1962,0,98112,47.6236,-122.299,2090,5000,6.1
1,2592401080,4/2/2015,3,2.5,1720,7950,1.5,0,0,4,7,1720,0,1972,0,98034,47.7178,-122.168,1790,7030,5.25
1,191100870,8/5/2014,4,2.5,2620,9525,2.5,0,0,4,9,2620,0,1974,0,98040,47.5631,-122.219,2580,9525,8.384
1,8082400136,6/26/2014,4,2.75,2620,4743,1,0,2,4,8,1310,1310,1949,0,98117,47.6829,-122.4,1900,4764,8.15
1,2591830350,8/20/2014,3,2,2130,8225,1,0,0,4,8,2130,0,1987,0,98058,47.4396,-122.162,2580,8225,3.975
1,7979900440,5/12/2015,2,1.75,2080,13054,1,0,1,3,7,2080,0,1951,0,98155,47.7435,-122.292,2440,13054,6.0
1,5104520640,2/20/2015,4,2.5,1770,5000,2,0,0,3,7,1770,0,2004,0,98038,47.3506,-122.006,2080,5100,3.2495
1,7405700015,3/30/2015,3,1,1090,11292,1,0,0,4,7,1090,0,1952,0,98133,47.7429,-122.358,1570,8198,4.06
1,8121100255,5/7/2014,3,1.75,1500,6180,1,0,0,4,6,1060,440,1947,0,98118,47.5689,-122.284,1740,6180,4.4
1,3356403140,10/10/2014,3,1,1080,16000,1,0,0,3,6,1080,0,1952,0,98001,47.2873,-122.251,1610,10007,2.25
1,8081500060,10/1/2014,4,3.25,4280,20296,2,0,0,4,11,4280,0,1984,0,98004,47.6377,-122.212,3420,16351,19.3
1,7701950060,7/29/2014,4,2.5,3160,39960,1,0,0,3,10,3160,0,1980,0,98005,47.6418,-122.157,3900,36444,9.4
1,2425700005,4/28/2015,3,1.75,1410,15120,1,0,0,4,7,1410,0,1950,0,98004,47.5974,-122.195,1880,15120,7.6
1,510001280,7/14/2014,4,2,2190,4560,2.5,0,0,5,8,2190,0,1910,0,98103,47.662,-122.329,2190,4560,9.8
1,1377300020,2/19/2015,3,1.5,2120,8448,1,0,0,3,7,1060,1060,1940,0,98199,47.6438,-122.403,1620,7920,6.5
1,8902000068,5/15/2014,3,2,1510,7066,1,0,2,3,7,1230,280,1973,0,98125,47.7053,-122.303,1950,8089,4.3
1,3336002215,2/25/2015,2,1,1240,5500,1.5,0,0,3,6,1240,0,1921,0,98118,47.5257,-122.263,1520,5500,3.1995
1,9264910280,4/22/2015,4,2.75,2660,7754,1.5,0,0,3,8,1590,1070,1986,0,98023,47.3078,-122.337,2250,7754,2.805
1,1794500360,4/23/2015,2,1,1470,5400,1.5,0,0,3,8,1470,0,1912,0,98119,47.6391,-122.36,1760,3573,8.65
1,2741100741,6/4/2014,3,1.75,1840,5101,1,0,0,5,7,1040,800,1952,0,98108,47.5585,-122.317,1340,5000,4.11715
1,6730700385,10/22/2014,3,0.75,770,7000,1,0,0,3,4,770,0,1942,0,98024,47.5661,-121.887,950,10500,2.05
1,5458800125,5/14/2014,4,2.5,2190,7350,2.5,0,0,5,8,2190,0,1958,0,98040,47.5786,-122.236,1880,7350,9.25
1,8081020330,7/29/2014,4,3.25,3470,11843,1,0,3,3,11,2270,1200,1989,0,98006,47.5513,-122.135,3910,13247,13.2
1,9547202890,1/20/2015,2,1,1040,4880,1,0,0,3,7,1040,0,1910,1975,98115,47.6809,-122.311,1500,4590,5.96
1,1895000045,5/4/2015,2,1,820,5100,1,0,0,3,6,820,0,1953,0,98118,47.5156,-122.262,1170,5304,1.95
1,4217401240,7/17/2014,3,2.5,2160,6000,1.5,0,0,4,8,1880,280,1939,0,98105,47.6582,-122.28,2300,6000,9.9
1,442000015,6/12/2014,3,1,1050,5664,1,0,0,4,7,910,140,1947,0,98115,47.6897,-122.285,1500,5664,4.45
1,1732800820,6/19/2014,4,2.5,2440,3600,2.5,0,0,4,8,2440,0,1902,0,98119,47.6298,-122.362,2440,5440,13.3
1,8665050060,7/31/2014,3,2.5,1500,4445,2,0,0,3,8,1500,0,1996,0,98029,47.5682,-122.005,1730,4408,4.575
1,4307300930,1/2/2015,3,2.5,1870,3480,2,0,0,3,7,1870,0,2002,0,98056,47.4831,-122.183,2160,3480,3.25
1,6672900220,1/12/2015,4,2.25,2390,12292,1,0,0,5,9,2390,0,1962,0,98040,47.5528,-122.221,2870,12337,9.84
1,7851980260,7/30/2014,5,3.5,7350,12231,2,0,4,3,11,4750,2600,2001,0,98065,47.5373,-121.865,5380,12587,11.1
1,4037800015,1/23/2015,5,2,2590,8610,1,0,0,4,7,1340,1250,1958,0,98008,47.6112,-122.126,1750,8610,4.8
1,3981200660,7/15/2014,3,2,2190,13673,1,0,0,4,9,2190,0,1994,0,98042,47.3542,-122.098,2770,13804,4.32
1,226039270,12/1/2014,3,1.75,2220,7224,1,0,2,3,8,2040,180,1975,0,98177,47.774,-122.384,2540,9990,6.15
1,7853301660,2/23/2015,5,3.25,3920,8572,2,0,0,3,9,3920,0,2007,0,98065,47.5427,-121.887,3335,7258,7.1
1,3574800520,6/20/2014,3,2.75,1910,7280,1,0,0,3,7,1160,750,1979,0,98034,47.7319,-122.224,1710,8152,4.41
1,6431500122,4/28/2015,3,1.5,1580,8841,1.5,0,0,5,7,1180,400,1923,0,98103,47.6931,-122.352,1580,7512,5.2
1,6752300120,12/1/2014,3,2.25,1400,10436,1,0,0,4,7,1040,360,1985,0,98058,47.4261,-122.144,1860,9318,2.589
1,1781500180,3/27/2015,2,1,1080,4725,1.5,0,0,3,7,1080,0,1944,0,98126,47.5275,-122.381,1520,4961,3.9
1,1646500785,12/15/2014,2,1,1450,3090,2,0,0,3,7,1450,0,1919,1987,98103,47.6853,-122.356,1450,4635,4.99
1,7899800890,2/26/2015,2,1.5,720,5120,1,0,0,3,6,720,0,1954,0,98106,47.5218,-122.357,1150,2566,1.81
1,2856102336,3/25/2015,3,2,1700,4080,1,0,0,4,7,850,850,1941,0,98117,47.6785,-122.393,1480,5100,6.52
1,293070120,9/18/2014,4,2.75,3540,5500,2,0,0,3,9,3540,0,2014,0,98074,47.6181,-122.056,3540,5500,8.8899
1,9187200095,12/2/2014,6,2,3080,5500,2,0,0,1,7,3080,0,1900,0,98122,47.6031,-122.296,1830,5000,4.325
1,8018600870,10/6/2014,2,1,1150,15000,1,0,0,3,6,1060,90,1930,2013,98168,47.4935,-122.316,1350,15000,2.24
1,8087800480,3/31/2015,5,2.5,2040,9597,1,0,0,4,7,1240,800,1963,0,98052,47.6544,-122.134,1800,8553,4.8
1,121059038,3/24/2015,3,2.75,2500,35245,1,0,0,3,7,1580,920,2000,0,98042,47.3414,-122.117,2060,153766,3.979
1,7153400010,8/12/2014,3,2,1390,10155,1,0,0,3,7,1130,260,1980,0,98003,47.2575,-122.305,1790,10155,1.905
1,7217400389,4/1/2015,3,3.25,1720,1977,2,0,0,3,8,1360,360,2007,0,98122,47.6127,-122.299,1720,3420,5.475
1,8078600330,7/8/2014,3,2.25,1940,5980,1,0,0,3,7,1520,420,1987,0,98027,47.5476,-122.075,1910,6309,5.8
1,8678500020,12/13/2014,4,3.5,5830,131116,2,0,0,3,11,5830,0,2005,0,98024,47.5986,-121.949,5340,207206,15.8
1,6031400094,2/26/2015,5,3,2230,6551,1,0,0,3,7,1330,900,2014,0,98168,47.487,-122.32,2230,9476,3.475
1,1370804446,2/10/2015,4,1.75,1490,4485,1,0,0,3,8,1350,140,1960,0,98199,47.6388,-122.399,1380,4846,6.04
1,3333500151,5/7/2015,5,3.75,2980,4635,3,0,0,3,8,2980,0,1997,0,98118,47.5508,-122.268,1100,5150,5.982
1,8825900070,8/18/2014,6,2,2570,4240,1.5,0,0,4,7,1970,600,1911,0,98115,47.6754,-122.307,2030,4240,7.05
1,4438400020,5/12/2014,2,1,700,10540,1,0,0,3,6,700,0,1953,0,98166,47.438,-122.336,890,10540,1.92
1,9828701295,6/24/2014,2,1,650,5400,1,0,0,3,6,650,0,1950,0,98122,47.6185,-122.295,1310,4906,2.95
1,7893804845,2/23/2015,2,1,1700,6718,1,0,2,3,7,1230,470,1956,0,98198,47.4131,-122.331,2040,7500,3.4
1,8813400165,8/19/2014,4,2,1890,5188,1.5,0,0,4,7,1670,220,1940,0,98105,47.6633,-122.287,1800,4848,6.75
1,3832150190,5/20/2014,3,1.75,1570,7775,2,0,0,3,7,1570,0,1982,0,98031,47.3876,-122.216,1580,8622,2.63
1,9406500540,6/30/2014,2,1.5,1068,1758,2,0,0,3,7,1068,0,1990,0,98028,47.7527,-122.244,1078,1315,2.43
1,5476200160,7/25/2014,3,1,1250,5411,1,0,0,3,7,1250,0,1980,0,98178,47.5064,-122.265,1490,6320,1.64808
1,1823069102,5/8/2014,3,2.25,2430,73151,1,0,0,3,8,2430,0,1974,0,98059,47.4749,-122.092,2800,39250,5.24
1,5557500270,2/9/2015,3,1.5,1700,9579,1,0,0,4,7,1100,600,1962,0,98023,47.3209,-122.338,1700,9628,2.62
1,2734100065,6/12/2014,5,1.75,2460,6846,1.5,0,0,5,7,1340,1120,1911,0,98108,47.5445,-122.321,1410,4800,4.45
1,7298040500,7/9/2014,4,2.5,3560,12047,2,0,0,3,10,3560,0,1988,0,98023,47.3019,-122.341,3420,11250,4.86
1,452001570,4/3/2015,2,1.75,1530,5000,2,0,0,4,7,1260,270,1989,0,98107,47.6755,-122.37,1470,5000,5.7625
1,8682300400,6/19/2014,3,2.5,2320,6775,1,0,0,3,8,2320,0,2008,0,98053,47.7158,-122.016,1680,4750,7.2805
1,8731990370,4/22/2015,4,3,2540,8800,1,0,1,3,9,1620,920,1977,0,98023,47.3204,-122.387,2540,8800,3.7495
1,8563300085,12/1/2014,3,1.75,1530,9800,1,0,0,5,8,1530,0,1958,0,98133,47.7655,-122.336,1660,9800,4.25
1,7575500150,9/24/2014,4,2,1260,8400,1,0,0,3,6,1260,0,1991,0,98022,47.1946,-122,1120,8400,2.072
1,7015200335,6/19/2014,4,3.25,3620,5131,2,0,3,4,11,2350,1270,1927,0,98119,47.6499,-122.37,2550,5174,15.3
1,4385701440,9/26/2014,2,1.75,1660,4000,1,0,0,3,7,990,670,1940,0,98112,47.6394,-122.28,2070,4000,7.65
1,6662410070,4/14/2015,4,2.25,2030,12000,2,0,0,3,7,2030,0,1977,0,98011,47.7699,-122.168,2190,9900,4.2
1,104550580,5/20/2014,4,2.5,1990,6671,2,0,0,3,7,1990,0,1989,0,98023,47.3078,-122.358,1862,6566,2.6
1,1760650950,4/23/2015,3,2.5,1950,3825,2,0,0,3,7,1950,0,2013,0,98042,47.3588,-122.082,1950,3825,3.09
1,5469700260,9/3/2014,4,2.25,2530,24700,2,0,0,3,7,2530,0,1974,0,98031,47.3939,-122.177,2650,24700,3.4
1,282500010,1/7/2015,4,2.25,3133,16197,2,0,0,3,9,2533,600,1965,2010,98166,47.4255,-122.338,3090,15588,6.85
1,252000400,9/8/2014,3,1.75,2100,14850,1,0,0,4,7,2100,0,1963,0,98042,47.3622,-122.059,1930,17238,3.23
1,2524049257,9/18/2014,4,2.25,4250,16940,1,0,2,4,9,2380,1870,1974,0,98040,47.5453,-122.234,3460,17693,15.3
1,5425700150,8/4/2014,4,1.75,1580,9382,1,0,0,3,7,1080,500,1963,0,98039,47.6353,-122.232,2010,9382,7.875
1,524059052,12/9/2014,4,2.25,2420,15482,2,0,0,4,8,2420,0,1925,1997,98004,47.5907,-122.196,2870,13905,9.75
1,1529300435,11/20/2014,3,1,1610,5500,1.5,0,0,3,7,1610,0,1903,1973,98103,47.698,-122.351,1200,5701,4.4
1,9325200120,9/9/2014,4,3.5,3110,6829,2,0,0,3,8,3110,0,2014,0,98148,47.4349,-122.328,2910,7425,6.006
1,9189700255,1/5/2015,3,1,970,7503,1,0,0,4,6,970,0,1967,0,98058,47.4688,-122.163,1230,9504,1.65
1,5561700340,11/21/2014,3,2.5,2110,7434,2,0,0,4,7,2110,0,1978,0,98031,47.3935,-122.169,2100,7749,3.19
1,6430000945,12/4/2014,2,2,1615,4590,1.5,0,0,5,8,1615,0,1906,0,98103,47.6886,-122.348,1470,4590,6.65
1,5502700005,6/25/2014,6,2.25,3040,28535,1,0,0,3,8,1890,1150,1951,0,98030,47.3864,-122.223,1360,8250,3.3
1,4037200075,9/11/2014,6,2.25,2450,25600,1,0,2,3,7,1340,1110,1957,0,98008,47.6061,-122.117,1850,10230,6.625
1,624110610,5/15/2014,4,3.25,3740,12080,1,0,0,3,10,2000,1740,1988,0,98077,47.7214,-122.056,4210,15277,10.9
1,5469700020,2/6/2015,4,1.75,1800,28650,1,0,0,4,7,1800,0,1975,0,98031,47.3926,-122.166,1800,5234,2.95
1,5636000400,5/7/2014,3,1.75,1250,10122,1,0,0,3,7,1250,0,1994,0,98010,47.3277,-122.001,1980,10175,2.53
1,475000190,1/9/2015,3,2.25,1450,1540,2,0,0,3,8,1180,270,2005,0,98107,47.6685,-122.365,1450,1540,4.65
1,952005000,8/15/2014,3,1.75,1700,5750,1.5,0,2,5,7,1450,250,1925,0,98126,47.5643,-122.38,1700,5750,5.45
1,3303980680,2/28/2015,4,3.5,3430,13609,2,0,0,3,11,3430,0,2001,0,98059,47.5196,-122.151,3880,11614,9.97
1,629420480,9/26/2014,4,3.5,3320,8808,2,0,0,3,9,3320,0,2005,0,98075,47.592,-121.989,3160,9226,7.86
1,3876810190,11/13/2014,4,1,1140,7208,1,0,0,3,7,900,240,1970,0,98072,47.742,-122.173,1300,7991,4.1
1,1125069153,8/22/2014,4,3.5,5990,111078,2,0,0,3,11,5990,0,2004,0,98053,47.667,-121.994,4690,118918,15.3
1,2338800161,1/6/2015,2,1,1390,8336,1,0,0,4,6,910,480,1946,0,98166,47.4646,-122.361,1610,7847,3.65
1,5637500070,7/31/2014,3,2.5,1520,1304,2,0,0,3,8,1180,340,2006,0,98136,47.5446,-122.385,1270,1718,4.38
1,1959700540,11/4/2014,3,2.5,2450,4400,2,0,0,4,9,1800,650,1922,0,98102,47.6439,-122.319,2220,5500,9.52
1,3821000100,3/20/2015,4,1.75,1620,10530,1,0,0,3,7,1620,0,1968,0,98030,47.3808,-122.211,1890,9975,2.4995
1,538000390,10/28/2014,5,2.5,2070,4698,2,0,0,3,7,2070,0,1999,0,98038,47.3539,-122.024,2010,4698,3.375
1,1115800440,9/18/2014,4,1.75,1650,8560,1,0,0,3,8,1650,0,1970,0,98052,47.6652,-122.146,1700,8560,5.25
1,122069107,12/4/2014,3,1.5,1900,43186,1.5,0,0,4,7,1300,600,1971,0,98038,47.4199,-121.99,2080,108028,4.275
1,2490200320,3/20/2015,3,1.75,1680,6200,1.5,0,0,3,7,1680,0,1916,0,98136,47.5338,-122.384,1680,5100,5.45
1,2770602335,4/7/2015,3,2.5,1490,1410,2,0,0,3,10,1300,190,2008,0,98199,47.6478,-122.383,1490,1715,6.15
1,3630180400,6/26/2014,4,2.5,3060,7140,2,0,0,3,9,3060,0,2006,0,98027,47.5393,-121.998,3240,6218,8.26
1,1423049019,5/23/2014,2,1,580,7500,1,0,0,3,5,580,0,1943,0,98178,47.4852,-122.251,1700,11250,0.9
1,3442000127,5/30/2014,4,2.5,2310,5100,2,0,0,3,9,2310,0,2013,0,98177,47.7039,-122.36,1260,5100,6.85
1,1919800260,7/16/2014,3,1.75,2340,6750,1.5,0,0,5,7,1620,720,1914,0,98103,47.6956,-122.335,1410,3388,6.45
1,6848200325,9/4/2014,3,2.75,2240,3600,2.5,0,0,3,7,1650,590,1901,0,98102,47.6244,-122.326,1716,3120,6.25
1,4107100204,8/21/2014,4,3.25,3860,17820,1,0,4,4,10,2630,1230,1975,0,98004,47.6224,-122.215,4590,23760,21.4
1,1592080060,4/17/2015,3,2.5,1970,8727,2,0,0,3,7,1970,0,1995,0,98092,47.3263,-122.189,1670,9168,2.62
1,3303980500,9/5/2014,4,3.25,3780,11200,2,0,0,3,11,3780,0,2002,0,98059,47.521,-122.15,3720,11813,10.3
1,6385000025,10/17/2014,3,2,1290,5700,1,0,0,5,7,1290,0,1950,0,98116,47.5713,-122.397,1160,5700,5.2145
1,713500030,7/28/2014,5,3.5,4800,14984,2,0,2,3,11,3480,1320,1998,0,98006,47.5543,-122.148,4050,19009,13.5
1,225079036,1/7/2015,4,4,5545,871200,2,0,0,3,11,3605,1940,2003,0,98014,47.676,-121.882,3420,871200,9.375
1,2325039084,12/17/2014,2,1.75,1740,7290,1,0,0,3,8,1280,460,1950,0,98199,47.6461,-122.397,1820,6174,5.5
1,269000950,7/30/2014,3,4,2550,3900,2,0,2,3,8,2050,500,1940,2003,98199,47.6415,-122.392,2340,6400,9.9
1,5416300230,7/17/2014,4,3.5,4130,77832,2,0,2,3,10,4130,0,2011,0,98042,47.3229,-122.045,4130,87476,7.75
1,2475200930,7/22/2014,3,1.75,1690,3449,1,0,0,3,7,1690,0,1987,0,98055,47.4719,-122.191,1530,4093,2.89
1,3760500514,9/12/2014,3,2.5,2820,14890,1,0,4,3,9,1770,1050,1985,0,98034,47.7019,-122.228,3740,14890,8.53505
1,9530101535,3/27/2015,3,1.75,1870,4320,1,0,0,4,7,970,900,1920,0,98103,47.6663,-122.357,1810,3900,6.8
1,2623069106,2/19/2015,6,3.5,3830,68825,2,0,0,3,9,3830,0,1995,0,98027,47.4574,-122.003,2410,68825,7.1
1,4389201064,7/3/2014,3,1.5,1520,9041,1,0,0,4,7,1520,0,1954,0,98004,47.6158,-122.213,3260,10020,8.1
1,2675600028,2/26/2015,3,1.75,2660,7800,1,0,0,4,8,1330,1330,1951,0,98117,47.6993,-122.378,1950,6240,6.15
1,923049440,7/17/2014,5,4,2900,9779,2,0,0,4,7,1950,950,1937,0,98168,47.5003,-122.306,1360,8000,3.12
1,9324320040,6/16/2014,4,2.5,2240,9826,1,0,0,4,7,1370,870,1988,0,98023,47.314,-122.364,1980,9826,2.2
1,567000401,4/21/2015,4,2.5,2100,1397,3,0,0,3,8,1580,520,2008,0,98144,47.5928,-122.295,1490,1201,5.46
1,1973800150,4/2/2015,4,2.25,2330,14190,1,0,0,3,8,1740,590,1962,0,98034,47.718,-122.242,2330,14190,4.8
1,1150700170,9/26/2014,4,2.25,1870,6693,2,0,0,3,7,1870,0,1996,0,98003,47.2774,-122.299,1650,6518,2.99
1,1443550020,5/6/2015,4,2.5,2640,11816,2,0,0,3,8,2640,0,1999,0,98019,47.733,-121.968,2400,11816,5.7
1,4218400395,7/28/2014,3,2.75,2380,5572,2,0,4,3,9,1930,450,1939,0,98105,47.6626,-122.271,3370,5500,11.6
1,3243100080,5/1/2015,3,1,1130,7920,1,0,0,3,7,1130,0,1961,0,98059,47.4852,-122.125,1390,8580,2.7
1,7796000095,1/6/2015,3,2.75,3170,34850,1,0,0,5,9,3170,0,1957,0,98033,47.6611,-122.169,3920,36740,10.9
1,7853301390,8/21/2014,4,4,4000,9309,2,0,0,3,9,4000,0,2007,0,98065,47.5421,-121.888,3920,8048,6.88
1,1788800630,2/25/2015,3,1,840,12091,1,0,0,3,6,840,0,1959,0,98023,47.3281,-122.343,840,9324,1.85
1,3521059134,5/23/2014,3,3.5,4080,217697,1.5,0,3,3,10,4080,0,2000,0,98092,47.2604,-122.139,2710,217790,9.0
1,4054530090,4/29/2015,4,2.5,3290,35001,2,0,0,3,10,3290,0,1991,0,98077,47.7231,-122.038,4090,40371,7.8335
1,6430500086,1/16/2015,3,1,940,4200,1,0,0,3,7,940,0,1955,0,98103,47.6878,-122.35,1380,4080,3.41
1,1545805820,4/14/2015,3,1.75,1590,7620,1,0,0,4,7,1090,500,1984,0,98038,47.3655,-122.048,1590,7620,2.74
1,3298700946,7/25/2014,2,1,1090,6771,1,0,0,3,6,1090,0,1954,0,98106,47.5185,-122.352,1200,4992,3.4
1,1118000320,5/8/2015,4,4,4260,11765,2,0,0,3,11,3280,980,1939,2010,98112,47.638,-122.288,4260,10408,34.0
1,3832061060,8/7/2014,4,2.5,2690,6124,2,0,0,3,7,2690,0,2007,0,98042,47.3343,-122.058,2300,6002,3.11
1,8691360200,6/4/2014,4,2.75,3790,10669,2,0,0,3,10,3790,0,1999,0,98075,47.5976,-121.983,3750,11634,8.75
1,1137500070,9/29/2014,4,2.5,2760,13093,2,0,0,4,9,2760,0,1989,0,98075,47.5845,-122.06,2810,13545,7.45
1,4167300300,8/13/2014,4,1.75,1880,12150,1,0,0,3,7,1280,600,1976,0,98023,47.3272,-122.363,1980,9680,3.1
1,7853361420,8/26/2014,4,2.5,3230,5899,2,0,0,3,8,3230,0,2012,0,98065,47.515,-121.869,2720,5899,5.6995
1,795002375,5/27/2014,3,1,1200,6250,1,0,0,3,6,920,280,1943,0,98168,47.5095,-122.331,1280,9375,2.8
1,3956900480,9/3/2014,3,1.75,1990,5600,1,0,1,3,8,1330,660,1941,0,98199,47.65,-122.415,2630,6780,7.79
1,7454001280,6/11/2014,3,1,1050,6300,1,0,0,3,6,1050,0,1942,0,98146,47.5128,-122.374,740,6300,2.2
1,7349400420,11/5/2014,4,2.25,1980,9714,1,0,0,3,7,1170,810,1977,0,98002,47.3207,-122.209,1610,9272,2.86285
1,923000425,7/18/2014,5,2.5,3190,8160,2,0,0,3,9,3190,0,2014,0,98177,47.7246,-122.363,1650,8160,8.65
1,2620069195,11/4/2014,4,1.75,2140,11651,2.5,0,0,3,8,2140,0,1930,2001,98022,47.196,-122.006,2030,10978,3.4
1,7923500060,9/22/2014,5,2.75,2580,9242,2,0,2,4,8,1720,860,1967,0,98007,47.5943,-122.133,2240,9316,7.13
1,2985800030,5/7/2014,3,1,990,6000,1,0,0,3,6,990,0,1943,0,98105,47.6718,-122.267,1250,6000,4.95
1,7308900445,7/24/2014,3,1,1870,7671,1,0,0,4,8,1720,150,1937,0,98177,47.7162,-122.36,1460,7679,3.75
1,3026059085,3/17/2015,5,3.5,4090,290980,1,0,0,3,11,2920,1170,2002,0,98034,47.7161,-122.219,1880,9255,12.9
1,7010700905,6/11/2014,3,1,1140,5500,1.5,0,0,4,6,1140,0,1908,0,98199,47.6606,-122.395,1690,4400,4.76
1,3023049186,4/16/2015,3,2,2500,30056,1,0,0,5,8,1840,660,1954,0,98166,47.4468,-122.337,2500,30000,5.75
1,8091670030,5/12/2014,4,2.5,2160,6223,2,0,0,3,8,2160,0,2010,0,98038,47.3494,-122.042,2160,5555,3.83
1,6134500220,7/28/2014,3,2.5,2480,6600,2,0,0,3,8,2480,0,2002,0,98053,47.6313,-122.008,2310,6656,5.838
1,2553300120,5/4/2015,3,2,2020,10584,1,0,0,3,10,2020,0,1994,0,98075,47.5851,-122.028,3030,9870,6.295
1,7802900380,9/8/2014,2,1,1360,69260,1,0,0,4,5,1360,0,1937,0,98065,47.5229,-121.838,1460,69260,3.35
1,3066410080,9/17/2014,3,2.5,2520,10223,2,0,0,3,10,2520,0,1988,0,98074,47.631,-122.042,2630,10091,5.9
1,6073300530,4/28/2015,4,2.75,1860,7500,1,0,0,5,8,1220,640,1967,0,98056,47.5398,-122.173,2020,8137,5.2995
1,9274200620,10/28/2014,2,1.75,1670,4200,2,0,0,3,7,1670,0,1912,0,98116,47.5862,-122.387,1340,2875,4.9
1,3300790540,1/9/2015,3,2.25,1690,7320,2,0,0,3,7,1690,0,1987,0,98198,47.3889,-122.316,1520,7450,2.925
1,342000570,9/9/2014,2,1,1080,3600,1,0,0,3,7,1080,0,1922,0,98122,47.6078,-122.291,2230,4500,4.29
1,424500035,2/12/2015,3,1.75,1200,5478,1,0,0,5,6,1200,0,1955,0,98056,47.4959,-122.174,1270,6855,2.5
1,5422560810,7/14/2014,2,1.75,1510,5319,2,0,0,4,8,1510,0,1978,0,98052,47.6647,-122.13,1740,6160,4.065
1,9406600050,5/12/2014,3,2.25,2200,16921,2,0,0,3,8,2200,0,1987,0,98038,47.3727,-122.051,2060,16921,4.1
1,8914100170,7/31/2014,3,2.5,2910,12283,2,0,2,3,10,2910,0,1993,0,98058,47.4602,-122.152,2680,22499,6.1
1,7518507580,5/2/2015,2,1,1170,4080,1,0,0,4,7,1170,0,1909,0,98117,47.6784,-122.386,1560,4586,5.81
1,3020079078,10/27/2014,6,3.25,4750,248600,2,0,0,4,8,4750,0,1947,0,98022,47.1879,-121.973,2230,311610,4.87
1,9267200062,9/11/2014,3,2.5,1260,1211,3,0,0,3,8,1260,0,2004,0,98103,47.6969,-122.343,1270,1211,3.36
1,7852011020,3/27/2015,3,2.5,2490,5928,2,0,2,3,8,2490,0,1998,0,98065,47.5385,-121.87,2420,6381,5.279
1,8113101582,4/15/2015,5,3.5,2310,5249,2,0,0,3,8,1560,750,2000,0,98118,47.5463,-122.272,1900,7296,5.15
1,999000215,5/12/2014,4,2.5,2760,5000,1.5,0,0,5,7,1680,1080,1928,0,98107,47.6726,-122.371,1850,5000,7.342
1,5066400564,9/29/2014,3,1,860,33664,1,0,0,4,6,860,0,1955,0,98001,47.295,-122.275,1290,18287,1.99129
1,7972601680,3/23/2015,3,1,910,7620,1,0,2,3,7,910,0,1971,0,98106,47.5278,-122.343,1660,7620,2.9
